dcterms:identifier,dcterms:isPartOf,dcterms:title,description_he,description_de,description_en,ric-o:hasOrHadLanguage,ric-o:hasDocumentaryFormType,ric-o:hasProductionTechniqueType,ric-o:hasRecordState,ric-o:hasOrHadMainSubject,ric-o:hasCreationDate,ric-o:hasPublicationDate,arkivo:creationPlace,bibo:numPages
IL-MTFN-001-G-F-0185-003-R0003,IL-MTFN-001-G-F-0185-003,Publication List of Adolf Garson,צילום רשימת הפרסומים של אדולף גרזון.,Fotografie der Publikationsliste von Adolf Garson.,Photograph of the publication list of Adolf Garson.,Unspecified,רשימה|List,photography,copy,אדולף גרזון,,,,
IL-MTFN-001-G-F-0185-004-R0001,IL-MTFN-001-G-F-0185-004,Letter from Lea Garzon about her husband Moshe,"ללא תאריך, לאה גרזון לבית וורמזר כותבת בעברית (כתב יד) על בעלה משה ועל עצמה, בגרמניה וישראל.","Ohne Datum, Lea Garzon geborene Wormser schreibt auf Hebräisch (Handschrift) über ihren Ehemann Moshe und sich selbst, in Deutschland und Israel.","Without a date, Lea Garzon née Wormser writes in Hebrew (handwriting) about her husband Moshe and herself, in Germany and Israel.",Hebrew,מכתב|Letter,handwriting,original,לאה גרזון,,,,
IL-MTFN-001-G-F-0185-004-R0002,IL-MTFN-001-G-F-0185-004,Wilma Adam's Biography of Werner Adam,"1998 צילום ביוגרפיה שוילמה אדם Wilma Adam, בת דודה של משה גרזון, כתבה בגרמנית (כתב יד) על בעלה ורנר אדם Werner Adam.","1998 Fotografie Biografie, die Wilma Adam, Cousine von Moshe Garzon, auf Deutsch (Handschrift) über ihren Ehemann Werner Adam schrieb.","1998 Photograph biography that Wilma Adam, cousin of Moshe Garzon, wrote in German (handwritten) about her husband Werner Adam.",German,ביוגרפיה|Biography,handwriting,copy,Wilma Adam,,1998,,
IL-MTFN-001-G-F-0185-004-R0004,IL-MTFN-001-G-F-0185-004,Family Information Pages to Gad in Haifa,צילום דפי מידע על המשפחה שכותבת ולי בעברית (כתב יד) אל גד בחיפה.,"Fotografie von Informationsblättern über die Familie, die auf Hebräisch (Handschrift) an GAD in Haifa schreibt.",Photograph of information pages about the family writing to Gad in Haifa in Hebrew (handwritten).,Hebrew,מכתב|Letter,handwriting,copy,,,,,
IL-MTFN-001-G-F-0185-006-R0001,IL-MTFN-001-G-F-0185-006,Ahalem Diary by Moshe Garzon,"יומן אהלם 1921;1924; מנפרד, משה גרזון מפרט ומדווח בדייקנות, כל יום, על מזג האויר, הטמפרטורות, העבודות אותן בצע. הוא עובד כשנה במחלקת הירקות ופירות שיחים, אחר כך עבד במשתלת הפרחים והעצים ובשדות תבואה למיניהן.מנפרד מסביר בכתיבה וגם בשרטוט/ציור את עבודתו החקלאית.","Tagebuch Ahalem 1921;1924; Manfred, Moshe Garzon beschreibt und berichtet genau, jeden Tag, über das Wetter, die Temperaturen, die Arbeiten, die er ausgeführt hat. Er arbeitet etwa ein Jahr in der Gemüse- und Strauchfrüchteabteilung, danach arbeitete er in der Blumen- und Baumschule und auf verschiedenen Getreidefeldern. Manfred erklärt seine landwirtschaftliche Arbeit sowohl schriftlich als auch durch Skizzen/Zeichnungen.","Ahalem Diary 1921;1924; Manfred, Moshe Garzon details and reports precisely, every day, about the weather, temperatures, and the tasks he performed. He worked for about a year in the vegetable and shrub fruit department, then worked in the flower and tree nursery and in various grain fields. Manfred explains his agricultural work both in writing and through sketches/drawings.",Hebrew,יומן|Diary,handwriting,original,Moshe Garzon,1921,,,
IL-MTFN-001-G-F-0185-006-R0002,IL-MTFN-001-G-F-0185-006,"Diary No. 1: Canada, September 1928","יומן מס. 1 : קנדה ,ספטמבר 1928; את היומן קבל למזכרת מאחיו מרטין ומאשת מרטין ברטל. מנפרד;משה גרזון מחליט בגיל 22 לנסוע לארה""ב למטרות הכרת החיים שם ולעבוד בחקלאות. מאחר ולא קבל אשרת כניסה לארה""ב הוא עושה החלטה מהירה לנסוע לקנדה כפועל חקלאי לעבודות קציר; הוא מקבל אשרת כניסה לקנדה. בקנדה הוא מוצא עבודה. המקום קרוב לגבול עם ארה""ב, איזור אגם אנטריו. בפקחות וערמומיות הוא מצליח לעבור את הגבול לארה""ב ולשהות בה 3 שנים שהייה לא חוקית. לנושא זה ראה תרגום מתומצת לעברית בתוך התיק.","Tagebuch Nr. 1: Kanada, September 1928; Das Tagebuch erhielt er als Andenken von seinem Bruder Martin und Martins Frau Bartel. Manfred; Moshe Garzon beschließt im Alter von 22 Jahren, in die USA zu reisen, um das Leben dort kennenzulernen und in der Landwirtschaft zu arbeiten. Da er kein Einreisevisum für die USA erhielt, entschied er sich schnell, als Landarbeiter für Erntearbeiten nach Kanada zu reisen; er erhält ein Einreisevisum für Kanada. In Kanada findet er Arbeit. Der Ort liegt nahe der Grenze zu den USA, in der Nähe des Ontariosees. Mit Klugheit und List gelingt es ihm, die Grenze zu den USA zu überqueren und dort drei Jahre illegal zu bleiben. Zu diesem Thema siehe die zusammengefasste Übersetzung ins Hebräische in der Akte.","Diary No. 1: Canada, September 1928; He received the diary as a souvenir from his brother Martin and Martin's wife Bartel. Manfred; Moshe Garzon decides at the age of 22 to travel to the USA to learn about life there and work in agriculture. Since he did not receive an entry visa to the USA, he quickly decides to travel to Canada as an agricultural worker for harvest work; he receives an entry visa to Canada. In Canada, he finds work. The place is close to the border with the USA, near Lake Ontario. With cleverness and cunning, he manages to cross the border into the USA and stay there illegally for 3 years. For this subject, see the summarized translation into Hebrew within the file.",Hebrew,יומן|Diary,handwriting,original,Moshe Garzon,1928-09,,,
IL-MTFN-001-G-F-0185-006-R0003,IL-MTFN-001-G-F-0185-006,Diary No. 2: December 1929,"יומן מס. 2: דצמבר 1929; גם את היומן הזה קבל ממרטין וברטל. תאורים ודווחים מדויקים בכתב ובשרטוט/ציור על עבודתו החקלאית ולימודי חקלאות בארה""ב, בין היתר במשתלה ב-Long Island. אצל שוזר פרחים מקס שלינג Max Schling עליו הוא כותב ""מקום של אומנות"" שם הוא לומד שזירת פרחים, סידור חלונות ראוה, זרים ללוויות וקבורה, זרים לכלות, קישוט שולחנות וקישוט אולמות אירועים. עבודה במשתלה גדולה קרומוול;קונטיקט Cromwell;Conneticut שרוב הגידולים בה גדלים תחת זכוכית. ביומן יש פרק מיוחד על מכונות חקלאיות עם תמונות וציורים של מנפרד גרזון.","Tagebuch Nr. 2: Dezember 1929; Auch dieses Tagebuch erhielt er von Martin und Bartel. Genaue Beschreibungen und Berichte in Schrift und Zeichnung/Skizze über seine landwirtschaftliche Arbeit und sein Landwirtschaftsstudium in den USA, unter anderem in einer Baumschule auf Long Island. Bei dem Blumenbinder Max Schling, über den er schreibt ""Ort der Kunst"", lernt er Blumenbinden, Schaufensterdekoration, Kränze für Beerdigungen und Begräbnisse, Brautsträuße, Tischdekorationen und Dekorationen für Veranstaltungssäle. Arbeit in einer großen Baumschule in Cromwell, Connecticut, wo die meisten Pflanzen unter Glas wachsen. Im Tagebuch gibt es ein besonderes Kapitel über landwirtschaftliche Maschinen mit Bildern und Zeichnungen von Manfred Garzon.","Diary No. 2: December 1929; He also received this diary from Martin and Bartel. Accurate descriptions and reports in writing and drawing/sketch about his agricultural work and agricultural studies in the USA, including at a nursery on Long Island. With the florist Max Schling, whom he describes as ""a place of art,"" he learns flower arranging, window display, funeral and burial wreaths, bridal bouquets, table decorations, and event hall decorations. Work in a large nursery in Cromwell, Connecticut, where most crops are grown under glass. The diary has a special chapter on agricultural machines with pictures and drawings by Manfred Garzon.",Hebrew|English,יומן|Diary,handwriting,original,Max Schling,1929-12,,,
IL-MTFN-001-G-F-0185-006-R0004,IL-MTFN-001-G-F-0185-006,Diary No. 3: September 1930,"יומן מס. 3: ספטמבר 1930; תאור נסיעה מניו;יורק לקליפורניה וכל הקורות אותו, בין היתר: בעיר ושינגטון Washington הוא רואה את נשיא ארה""ב הרברט הובר Herbert Hoover על מדשאת הבית הלבן. במדינת אייווה Iowa הוא מחפש קרובי משפחה שפעם בקרו בברלין ואכן מוצא אותם, החויה וההתרגשות גדולה הוא כותב. במדינת יוטה Utah הוא מבקר במפעלי המלח ובספריה של המורמונים Mormonen ןבעיר Salt Lake City; הוא מתרשם מהחולים ובעלי המום הרבים שנמצאים בעיר שהיא העיר הקדושה למורמונים, בה הם מקווים לרפוי. ו ע ו ד.","Tagebuch Nr. 3: September 1930; Beschreibung einer Reise von New York nach Kalifornien und alles, was ihm widerfährt, unter anderem: In der Stadt Washington sieht er den Präsidenten der USA, Herbert Hoover, auf dem Rasen des Weißen Hauses. Im Bundesstaat Iowa sucht er nach Verwandten, die einst Berlin besuchten, und findet sie tatsächlich, das Erlebnis und die Aufregung sind groß, schreibt er. Im Bundesstaat Utah besucht er die Salzwerke und die Bibliothek der Mormonen in Salt Lake City; er ist beeindruckt von den vielen Kranken und Behinderten, die sich in der Stadt befinden, die die heilige Stadt der Mormonen ist, in der sie auf Heilung hoffen. Und mehr.","Diary No. 3: September 1930; Description of a trip from New York to California and everything that happens to him, among other things: In the city of Washington, he sees the President of the USA, Herbert Hoover, on the lawn of the White House. In the state of Iowa, he searches for relatives who once visited Berlin and indeed finds them, the experience and excitement are great, he writes. In the state of Utah, he visits the salt works and the Mormon library in Salt Lake City; he is impressed by the many sick and disabled people in the city, which is the holy city for Mormons, where they hope for healing. And more.",Hebrew,יומן|Diary,,original,,1930-09,,,
IL-MTFN-001-G-F-0185-006-R0005,IL-MTFN-001-G-F-0185-006,Diary No. 4: California and Back to Europe,"יומן מס. 4: קליפורניה וחזרה לאירופה. בין היתר: בלוס;אנג'לס Los;Angeles הוא עובד במפעל לחוטי ברזל ונחושת, מתאר את העבודה ואת החברים לעבודה. הוא פוגש חבר מתקופת אהלם והוא בעל פרדסים, אצלו הוא מקבל הסברים על פירות הדרים. בעיר פסדנה Psadena לא רחוק מלוס;אנג'לס חוגגים כל שנה את ""חג הפרחים"" הוא מתאר את ""תחרות השושנים"" בכתב ובתמונות. כמו כן הוא מתאר את הזרמים הדתיים הרבים שבעיר. בקור בהוליווד לא מרשים אותו במיוחד. הוא מבקר גם באי הקטן קטלינה Catalina בפציפיק שבבעלות ""מלך המסטיק"" וריגלי Wriggley שמחזיק המוני צפרים בשלל צבעים בחווה מיוחדת. מנפרדגם מתפאל מהדגה והאלמוגים אותם הוא רואה בהפלגה בסירת זכוכית. מנפרד כותב שהשיא בהתרשמויותיו בארה""ב היתה הנסיעה ביער הרדוודס Redwoods הוא קורה ליער ""יער האגדות"" והוא משווה עצמו לאצבעוני בארץ הענקים.","Tagebuch Nr. 4: Kalifornien und zurück nach Europa. Unter anderem: In Los Angeles arbeitet er in einer Fabrik für Eisen- und Kupferdrähte, beschreibt die Arbeit und die Arbeitskollegen. Er trifft einen Freund aus der Zeit von Ahlem, der Besitzer von Obstgärten ist, bei dem er Erklärungen über Zitrusfrüchte erhält. In der Stadt Pasadena, nicht weit von Los Angeles, feiern sie jedes Jahr das ""Blumenfest"". Er beschreibt den ""Rosenwettbewerb"" in Schrift und Bildern. Ebenso beschreibt er die vielen religiösen Strömungen in der Stadt. Ein Besuch in Hollywood beeindruckt ihn nicht besonders. Er besucht auch die kleine Insel Catalina im Pazifik, die im Besitz des ""Kaugummikönigs"" Wrigley ist, der auf einer speziellen Farm viele bunte Vögel hält. Manfred ist auch von den Fischen und Korallen begeistert, die er bei einer Fahrt mit einem Glasbodenboot sieht. Manfred schreibt, dass der Höhepunkt seiner Eindrücke in den USA die Fahrt durch den Redwood-Wald war, den er ""Märchenwald"" nennt und sich selbst mit Däumelinchen im Land der Riesen vergleicht.","Diary No. 4: California and back to Europe. Among other things: In Los Angeles, he works in a factory for iron and copper wires, describes the work and the colleagues. He meets a friend from the Ahlem period who owns orchards, where he receives explanations about citrus fruits. In the city of Pasadena, not far from Los Angeles, they celebrate the ""Flower Festival"" every year. He describes the ""Rose Parade"" in writing and pictures. He also describes the many religious streams in the city. A visit to Hollywood does not particularly impress him. He also visits the small island of Catalina in the Pacific, owned by the ""Gum King"" Wrigley, who keeps many colorful birds on a special farm. Manfred is also fascinated by the fish and corals he sees on a glass-bottom boat trip. Manfred writes that the highlight of his impressions in the USA was the trip through the Redwood forest, which he calls the ""Fairy Tale Forest"" and compares himself to Thumbelina in the land of giants.",Hebrew,יומן|Diary,handwriting,original,,,,,
IL-MTFN-001-G-F-0185-008-R0003,IL-MTFN-001-G-F-0185-008,Writings by Judith and Adi Garzon for Gert Shlomo Lewinski's 30th Birthday,"דברים שכתבה יהודית ועדי לבית גרזון ליום ה;30 לגרט;שלמה לוינסקי. עברית, 2001.","Dinge, die Judith und Adi geb. Garzon für den 30. Geburtstag von Gert Shlomo Lewinski geschrieben haben. Hebräisch, 2001.","Things written by Judith and Adi née Garzon for the 30th birthday of Gert Shlomo Lewinski. Hebrew, 2001.",Hebrew,Letter,,original,,2001,,,
IL-MTFN-001-G-F-0185-008-R0004,IL-MTFN-001-G-F-0185-008,Writings by Ruti G. for Anniversaries of Parents,"דברים שכתבה רותי ג' ליום השנה ה;25 של אביה, אברהם אויגן מיכאליס ושנה לפטירת אמה חוה מיכאליס. עברית, 1999.","Dinge, die Ruti G. zum 25. Jahrestag ihres Vaters, Avraham Eugen Michaelis, und ein Jahr nach dem Tod ihrer Mutter Chava Michaelis geschrieben hat. Hebräisch, 1999.","Things written by Ruti G. for the 25th anniversary of her father, Avraham Eugen Michaelis, and one year after the passing of her mother Chava Michaelis. Hebrew, 1999.",Hebrew,מכתב|Letter,handwriting,original,Ruti G.,1999,,,
IL-MTFN-001-G-F-0185-009-R0001,IL-MTFN-001-G-F-0185-009,Copy of Martin's Last Letter to Manfred,העתק המכתב האחרון ששלח מרטין אל אחיו מנפרד לפני שליחתו לטרזיינשדט.,"Kopie des letzten Briefes, den Martin an seinen Bruder Manfred vor seiner Entsendung nach Theresienstadt schickte.",Copy of the last letter Martin sent to his brother Manfred before his deportation to Theresienstadt.,German,מכתב|Letter,,copy,Martin,,,,
