dcterms:identifier,dcterms:isPartOf,dcterms:title,description_he,description_de,description_en,ric-o:hasOrHadLanguage,ric-o:hasDocumentaryFormType,ric-o:hasProductionTechniqueType,ric-o:hasRecordState,ric-o:hasOrHadMainSubject,ric-o:hasCreationDate,ric-o:hasPublicationDate,arkivo:creationPlace,bibo:numPages
IL-MTFN-001-G-F-0202-001-R0013,IL-MTFN-001-G-F-0202-001,Empty Photo Envelopes with M. Gerson Stamp,מעטפות רייקות של תמונות עם חותמת שבית העסק היה שייך ל מ. גרזון M.Gerson.,"Leere Umschläge von Fotos mit einem Stempel, dass das Geschäft M. Gerson gehörte.",Empty envelopes of photos with a stamp that the business belonged to M. Gerson.,Hebrew|German,מעטפה|Envelope,,original,M. Gerson,,,,
IL-MTFN-001-G-F-0202-001-R0015,IL-MTFN-001-G-F-0202-001,Unused Old Italian Postcards,"גלויות עתיקות של איטליה, לא משומשות; 1943.","Alte Postkarten aus Italien, unbenutzt; 1943.","Old postcards of Italy, unused; 1943.",Other,גלויה|Postcard,print,original,,1943,,,
IL-MTFN-001-G-F-0202-001-R0017,IL-MTFN-001-G-F-0202-001,New Guitar Strings Purchased by Wally Seligman in Germany,"מיתרים 'חדשים' לגיטרה כפי שנקנו בגרמניה ע""י ולי זליגמן.","Neue Gitarrensaiten, wie sie von Wally Seligman in Deutschland gekauft wurden.",New guitar strings as purchased in Germany by Wally Seligman.,German,Receipt,,original,Wally Seligman,,,,
IL-MTFN-001-G-F-0202-001-R0018,IL-MTFN-001-G-F-0202-001,Envelope with Hand-Rolled Cigarettes,מעטפה עם 3 סיגריות; כפי הנראה כאלה שמגלגלים ביד.,"Umschlag mit 3 Zigaretten; anscheinend solche, die von Hand gerollt werden.",Envelope with 3 cigarettes; apparently hand-rolled ones.,Unspecified,מעטפה|Envelope,,original,,,,,
IL-MTFN-001-G-F-0202-006-R0004,IL-MTFN-001-G-F-0202-006,Bulletin Commemorating 100 Years of Cooperative Settlements,"'המושב השיתופי' עלון הקשר למושבים השיתופיים בארץ / תשל""ו / 1975; עלון בגרמנית שיצא ב-1993 להנצחת 100 שנים לאהלם.","""Der kooperative Sitz"" Verbindungsbulletin für die kooperativen Siedlungen im Land / 1975; Ein Bulletin auf Deutsch, das 1993 zur Erinnerung an 100 Jahre seit ihrer Gründung veröffentlicht wurde.","""The Cooperative Settlement"" Connection Bulletin for Cooperative Settlements in the Country / 1975; A bulletin in German published in 1993 to commemorate 100 years since their establishment.",German|גרמנית,עלון|Bulletin,print,original,,1993,1993,,
IL-MTFN-001-G-F-0202-007-R0005,IL-MTFN-001-G-F-0202-007,Linguistic Commemoration from the German Past,הנצחה לשונית מהעבר הגרמני (+סריקה של החומר)1920.,Sprachliches Gedenken aus der deutschen Vergangenheit (+ Scan des Materials) 1920.,Linguistic commemoration from the German past (+ scan of the material) 1920.,German,Unrecognized,,original,,1920,,,
IL-MTFN-001-G-F-0202-009-R0002,IL-MTFN-001-G-F-0202-009,Leaflet for Martin's 50th Birthday,"מספר עותקים של צילום מנשר שכתב מנפרד גרזון בעברית ב-1952 ליום ההולדת ה-50 של אחיו מרטין ז""ל, בעברית ובגרמנית.","Mehrere Kopien eines Flugblatts, das Manfred Garson 1952 zum 50. Geburtstag seines Bruders Martin seligen Angedenkens auf Hebräisch und Deutsch geschrieben hat.","Several copies of a leaflet written by Manfred Garson in Hebrew in 1952 for the 50th birthday of his late brother Martin, in Hebrew and German.",Hebrew|German,מנשר|Leaflet,,copy,Manfred Garson,1952,,,
IL-MTFN-001-G-F-0202-009-R0014,IL-MTFN-001-G-F-0202-009,Brochures from Memorial Site in Hanover,8 עלונים מאתר ההנצחה לאהלם בהנובר.,8 Broschüren von der Gedenkstätte für ihre Zelte in Hannover.,8 brochures from the memorial site for their tents in Hanover.,Hebrew|German,ברושור|Brochure,print,original,,,,,
IL-MTFN-001-G-F-0202-010-R0003,IL-MTFN-001-G-F-0202-010,Invitation to Commemorate Clara Grunwald,"הזמנה להנצחת שמה של קלרה גרונולד לבי""ס בברלין.",Einladung zur Ehrung des Namens von Clara Grunwald für eine Schule in Berlin.,Invitation to commemorate the name of Clara Grunwald for a school in Berlin.,Hebrew|German,הזמנה|Invitation,,original,Clara Grunwald,,,,
IL-MTFN-001-G-F-0202-010-R0008,IL-MTFN-001-G-F-0202-010,Envelope with Photos and Memorial,מעטפה עם תמונות בין היתר: מרטין גרזון; מצבה לזכר קלרה גרונולד וקרוביה שנספו בשואה.,"Umschlag mit Fotos, darunter: Martin Garzon; Grabstein zur Erinnerung an Clara Grunwald und ihre Verwandten, die im Holocaust umkamen.","Envelope with photos, including: Martin Garzon; Tombstone in memory of Clara Grunwald and her relatives who perished in the Holocaust.",Unspecified,מעטפה|Envelope,,other,,,,,
IL-MTFN-001-G-F-0202-013-R0005,IL-MTFN-001-G-F-0202-013,Renate Gerson's Flower Shop Stationery and Postcard,ניר מכתבים של רנטה גרזון Renate Gerson עם סמל חנות הפרחים שלה בברלין + גלויה עליה חנות הפרחים של רנטה.,Briefpapier von Renate Gerson mit dem Logo ihres Blumenladens in Berlin + eine Postkarte mit ihrem Blumenladen.,Letterhead of Renate Gerson with the logo of her flower shop in Berlin + a postcard featuring her flower shop.,German|Hebrew,ניירות מכתבים|Stationery|גלויה|Postcard,,original,Renate Gerson,,,,
IL-MTFN-001-G-F-0202-014-R0011,IL-MTFN-001-G-F-0202-014,Explanations for Classical Music Records,הסברים לטקליטים של מוסיקה קלסית.,Erklärungen zu klassischen Musikplatten.,Explanations for classical music records.,Hebrew,לא מזוהה,,original,,,,,
IL-MTFN-001-G-F-0202-015-R0008,IL-MTFN-001-G-F-0202-015,Postcard from Gad Blumental,גלויה מ- Gad Blumental,Postkarte von Gad Blumental,Postcard from Gad Blumental,Unspecified,גלויה|Postcard,,original,Gad Blumental,,,,
IL-MTFN-001-G-F-0202-015-R0015,IL-MTFN-001-G-F-0202-015,1993 Postcard to Willi Seligman from Gad Blumenthal,1993 גלויה אל וילי זליגמן מ- Gad Blumenthal שביקר ב- Ahlem,"1993 Postkarte an Willi Seligman von Gad Blumenthal, der Ahlem besuchte",1993 Postcard to Willi Seligman from Gad Blumenthal who visited Ahlem,Hebrew,גלויה|Postcard,other,original,Willi Seligman,1993,,,
IL-MTFN-001-G-F-0202-016-R0009,IL-MTFN-001-G-F-0202-016,Newspaper Article on 'HaChalutz' and German Jews,"1941, מאמר עיתון וצילומו על 'החלוץ' ושארית יהודי גרמניה","1941, Zeitungsartikel und Foto über 'HaChalutz' und den Rest der deutschen Juden","1941, Newspaper article and its photograph about 'HaChalutz' and the remnants of German Jews",Hebrew|German,מאמר|Article|גזיר עיתון|News Clipping,print,copy,,1941,1941,,
IL-MTFN-001-G-F-0202-016-R0011,IL-MTFN-001-G-F-0202-016,"New Year Greeting from Chaim to Eli and Family, 1991","1991, שנה טובה מ חיים אל ולי ומשפחתה","1991, Frohes neues Jahr von Chaim an Eli und ihre Familie","1991, Happy New Year from Chaim to Eli and her family",Hebrew,כרטיס ברכה|Greeting Card,,original,,1991,,,
IL-MTFN-001-G-F-0202-016-R0014,IL-MTFN-001-G-F-0202-016,"Part of a newspaper from Posen, 1920","1920, חלק של עיתון מהאיזור פוזן","1920, Teil einer Zeitung aus der Region Posen","1920, part of a newspaper from the Posen area",Other,גזיר עיתון|News Clipping,print,other,,1920,1920,,
IL-MTFN-001-G-F-0219-002-R0008,IL-MTFN-001-G-F-0219-002,Humorous Newspaper for the Wedding of Leo Pineas and Tilly Holzmann,"עיתון היתולי, שנערך לרגל נישואי לאו פינאס Leo Pineas אחיה של סופי עם טילי הולצמן; Tilly Holzmann. השניים ובתם הקטנה נרצחו בשואה.","Eine humorvolle Zeitung, die anlässlich der Hochzeit von Leo Pineas, dem Bruder von Sophie, mit Tilly Holzmann erstellt wurde. Beide und ihre kleine Tochter wurden im Holocaust ermordet.","A humorous newspaper, edited on the occasion of the marriage of Leo Pineas, the brother of Sophie, with Tilly Holzmann. Both and their young daughter were murdered in the Holocaust.",Hebrew,עיתון|Newspaper,print,original,Leo Pineas,,,,
IL-MTFN-001-G-F-0219-002-R0010,IL-MTFN-001-G-F-0219-002,Subscription Card for Great Synagogue in Düsseldorf,"כרטיס מנוי לשתי מקומות בבית הכנסת הגדול בדיסלדורף, הונפק על השם ויקטור פינאס; Viktor Pineas. אין תאריך.","Abonnementkarte für zwei Plätze in der großen Synagoge in Düsseldorf, ausgestellt auf den Namen Viktor Pineas; Viktor Pineas. Kein Datum.","Subscription card for two seats in the Great Synagogue in Düsseldorf, issued in the name of Viktor Pineas; Viktor Pineas. No date.",German,כרטיס|Ticket|Card,,original,Viktor Pineas,,,,
IL-MTFN-001-G-F-0219-002-R0013,IL-MTFN-001-G-F-0219-002,Festive Card for Wilhelm and Sophie's Wedding,כרטיס חגיגי מאויר ועליו התפריט בחגיגת הנישואין של וילהלם וסופי.,Festliche Karte mit Menü zur Hochzeitsfeier von Wilhelm und Sophie.,Festive card with the menu at the wedding celebration of Wilhelm and Sophie.,Unspecified,כרטיס ברכה|Greeting Card,drawing,original,Wilhelm|Sophie,,,,
IL-MTFN-001-G-F-0219-002-R0015,IL-MTFN-001-G-F-0219-002,Festive Menu Card for Clementine Ullmann's Wedding,כרטיס תפריט חגיגי למסיבת הנישואין של קלמנטינה אולמן (הבת של יצחק ורגינה אולמן) עם משה בר ב-1888. ההורים של וילהלם בר והסבים של ארנו ורולף בר.,Festliches Menükarte für die Hochzeitsfeier von Clementine Ullmann (Tochter von Isaac und Regina Ullmann) mit Moshe Bar im Jahr 1888. Die Eltern von Wilhelm Bar und die Großeltern von Arno und Rolf Bar.,Festive menu card for the wedding party of Clementine Ullmann (daughter of Isaac and Regina Ullmann) with Moshe Bar in 1888. The parents of Wilhelm Bar and the grandparents of Arno and Rolf Bar.,Unspecified,כרטיס|Ticket|Card,,original,Clementine Ullmann,1888,,,
IL-MTFN-001-G-F-0223-001-R0008,IL-MTFN-001-G-F-0223-001,Decorations and Pins for Hanan and Elisheva David,עיטורים וסיכות: 'עיטור לוחמי המדינה' לחנן ולאלישבע דוד; 2 סיכות 'זכור'; סיכה 'הגנת השרון'.,Dekorationen und Abzeichen: 'Dekoration der Staatskämpfer' für Hanan und Elisheva David; 2 'Erinnere dich'-Abzeichen; 'Schutz von Sharon'-Abzeichen.,Decorations and pins: 'Decoration of the State Fighters' for Hanan and Elisheva David; 2 'Remember' pins; 'Defense of Sharon' pin.,Unspecified,לא מזוהה,,original,,,,,
IL-MTFN-001-G-F-0226-001-R0002,IL-MTFN-001-G-F-0226-001,Passenger List and Notices on Ship Tel Aviv,"חוברת קטנה, אנגלית, עם רשימת הנוסעים על האניה תל אביב ועם זמני הארוחות והודעות שונות על ההתנהגות באניה. ללא תאריך.","Kleines Heft, Englisch, mit Passagierliste des Schiffes Tel Aviv und mit Essenszeiten und verschiedenen Verhaltenshinweisen auf dem Schiff. Ohne Datum.","Small booklet, English, with the passenger list on the ship Tel Aviv and with meal times and various notices about behavior on the ship. No date.",English,חוברת|Booklet,print,original,,,,,
IL-MTFN-001-G-F-0226-002-R0001,IL-MTFN-001-G-F-0226-002,"Israeli Flag of the Ship ""Atid""","דגל ישראל ששימש את האוניה ""עתיד"" של חברת הספנות ריכרד בורכרדט בהמבורג. בלב ים היו מחליפים את הדגל הגרמני בדגל הישראלי.","Die israelische Flagge, die auf dem Schiff ""Atid"" der Reederei Richard Borchardt in Hamburg verwendet wurde. Auf hoher See wurde die deutsche Flagge durch die israelische Flagge ersetzt.","The Israeli flag used by the ship ""Atid"" of the Richard Borchardt shipping company in Hamburg. At sea, the German flag was replaced with the Israeli flag.",Unspecified,לא מזוהה,,original,,,,,
IL-MTFN-001-G-F-0232-001-R0001,IL-MTFN-001-G-F-0232-001,Art Catalog - Tribute to Kaufhaus N. Israel,"קטלוג אמנותי, דף מודפס עם מידע קצר על וילפריד ישראל. קטלוג אמנותי באנגלית A tribute To Kaufhaus N. Israel 1815;1939.","Künstlerkatalog, gedrucktes Blatt mit kurzen Informationen über Wilfrid Israel. Künstlerkatalog auf Englisch Ein Tribut an Kaufhaus N. Israel 1815;1939.","Art catalog, printed page with brief information about Wilfrid Israel. Art catalog in English A tribute To Kaufhaus N. Israel 1815;1939.",English,קטלוג|Catalog,print,original,Wilfrid Israel,,,,
IL-MTFN-001-G-F-0236-001-R0010,IL-MTFN-001-G-F-0236-001,Silver Fork from Maternal Grandparents,"ב-28.11.2012 התווסף:; מזלג מכסף עליו חרותים האותיות SRO. המזלג הוא פריט מתוך הסכום של הסבים מצד האם, חנה, של אסתר יפתח;אל: זיגפריד ואולגה רוט.","Am 28.11.2012 hinzugefügt:; Silberne Gabel mit den eingravierten Buchstaben SRO. Die Gabel ist ein Gegenstand aus dem Besteck der Großeltern mütterlicherseits, Hanna, von Esther Jiftach; an: Siegfried und Olga Roth.","Added on 28.11.2012:; Silver fork engraved with the letters SRO. The fork is an item from the cutlery of the maternal grandparents, Hanna, of Esther Yiftach; to: Siegfried and Olga Roth.",Unspecified,לא מזוהה,,other,,,,,
IL-MTFN-001-G-F-0236-001-R0011,IL-MTFN-001-G-F-0236-001,Invitation to Community House Inauguration,הזמנה לחנוכת בית העם בגן שומרון ב-8.5.1950; העתק.,Einladung zur Einweihung des Gemeindehauses in Gan Shomron am 8.5.1950; Kopie.,Invitation to the inauguration of the community house in Gan Shomron on 8.5.1950; copy.,Hebrew,הזמנה|Invitation,,copy,,1950-05-08,,,
IL-MTFN-001-G-F-0239-001-R0001,IL-MTFN-001-G-F-0239-001,Passover Seder Cloak of the Friedman Family,"גלימה מבד לבן, מקושטת בתחרה לעורך סדר הפסח. הגלימה הועברה מדור לדור במשפחת פרידמן, נדדה עם המשפחה לאוסטרליה ולישראל.","Ein Umhang aus weißem Stoff, verziert mit Spitze für das Pessach-Seder. Der Umhang wurde von Generation zu Generation in der Familie Friedman weitergegeben und wanderte mit der Familie nach Australien und Israel.","A cloak made of white fabric, decorated with lace for the Passover Seder. The cloak was passed down from generation to generation in the Friedman family, and traveled with the family to Australia and Israel.",Unspecified,לא מזוהה,,original,Friedman Family,,,,
IL-MTFN-001-G-F-0239-002-R0004,IL-MTFN-001-G-F-0239-002,"New Year's Greeting from Charlotte to Her Parents, 1925","ברכה לראש השנה, 1925, ששרלוטה כתבה להוריה, בהיותה בת 21.","Neujahrsgruß, 1925, den Charlotte an ihre Eltern schrieb, als sie 21 Jahre alt war.","New Year's greeting, 1925, written by Charlotte to her parents when she was 21 years old.",Hebrew,כרטיס ברכה|Greeting Card,handwriting,original,Charlotte,1925,,,
IL-MTFN-001-G-F-0247-001-R0002,IL-MTFN-001-G-F-0247-001,Postcard from Messingwerk to J. Graet,גלויה של מסינגוורק עליה כותבת פני ב-30.1.1902 אל J. Graet. על הגלויה מודפס הלוגו: Aron Hirsch & Sohn Messingwerk bei Eberswalde.,"Postkarte von Messingwerk, auf der Fanny am 30.1.1902 an J. Graet schreibt. Auf der Postkarte ist das Logo gedruckt: Aron Hirsch & Sohn Messingwerk bei Eberswalde.",Postcard from Messingwerk on which Fanny writes on 30.1.1902 to J. Graet. The postcard has the logo printed: Aron Hirsch & Sohn Messingwerk near Eberswalde.,German,גלויה|Postcard,print,original,J. Graet,1902-01-30,,,
IL-MTFN-001-G-F-0247-002-R0002,IL-MTFN-001-G-F-0247-002,Newspaper Clippings on Various Individuals,"קטעי עיתונות עם מאמרים על לודוויג פינר, יהודה מגנס, קורט בלומנפלד, הדסה קלוורי;רוזנבליט ועוד.","Zeitungsausschnitte mit Artikeln über Ludwig Pinner, Yehuda Magnes, Kurt Blumenfeld, Hadassah Kalvary; Rosenblit und andere.","Newspaper clippings with articles about Ludwig Pinner, Yehuda Magnes, Kurt Blumenfeld, Hadassah Kalvary; Rosenblit and others.",Hebrew|עברית,גזיר עיתון|News Clipping,print,other,,,,,
IL-MTFN-001-G-F-0250-004-R0006,IL-MTFN-001-G-F-0250-004,Death Notice for Prof. Max Kurein,מודעות אבל על מותו של פרופ' מקס קוריין ב-10.8.1967.,Todesanzeigen für den Tod von Prof. Max Kurein am 10.8.1967.,Death notices for the death of Prof. Max Kurein on 10.8.1967.,Hebrew,מודעת אבל|Death Notice,print,original,מקס קוריין,1967-08-10,,,
IL-MTFN-001-G-F-0250-005-R0009,IL-MTFN-001-G-F-0250-005,מעטפה עם צילום מתוך ספרו של יוסף ארגמן,"מעטפה עם: צילום הפרק ""אחד החשאים שביניהם"" מתוך ספרו של יוסף ארגמן ""זה היה סודי ביותר"", יצא לאור 1990.","Umschlag mit: Fotografie des Kapitels ""Einer der Geheimsten unter ihnen"" aus dem Buch von Josef Argaman ""Das war streng geheim"", veröffentlicht 1990.","Envelope with: Photograph of the chapter ""One of the Secretive Among Them"" from the book by Yosef Argaman ""This Was Top Secret"", published in 1990.",Hebrew,מעטפה|Envelope,photography,copy,יוסף ארגמן,,1990,,
