dcterms:identifier,dcterms:isPartOf,dcterms:title,description_he,description_de,description_en,ric-o:hasOrHadLanguage,ric-o:hasDocumentaryFormType,ric-o:hasProductionTechniqueType,ric-o:hasRecordState,ric-o:hasOrHadMainSubject,ric-o:hasCreationDate,ric-o:hasPublicationDate,arkivo:creationPlace,bibo:numPages
IL-MTFN-001-G-F-0185-011-R0015,IL-MTFN-001-G-F-0185-011,"Photographs of Settlement Ceremony in Moshav HaBonim, 1949","צילום של תמונות מטכס ההתיישבות במושב הבונים, 1949.","Fotografie von Bildern der Siedlungszeremonie in Moschaw HaBonim, 1949.","Photograph of images from the settlement ceremony in Moshav HaBonim, 1949.",Irrelevant,תצלום|Photograph,photography,copy,,1949,,,
IL-MTFN-001-G-F-0186-002-R0007,IL-MTFN-001-G-F-0186-002,Photographs of a Painting from Theresienstadt,תמונות צילום של ציור שצויר בטרזיינשטדט שמתאר סצינה של העצורים במחנה.,"Fotografien eines Gemäldes, das in Theresienstadt gemalt wurde und eine Szene der Gefangenen im Lager darstellt.",Photographs of a painting painted in Theresienstadt depicting a scene of the detainees in the camp.,Unspecified,תצלום|Photograph,photography,original,,,,,
IL-MTFN-001-G-F-0186-003-R0001,IL-MTFN-001-G-F-0186-003,Photograph from Yalkut Moreshet XIX - Letters of Klara,"1975 צילום מתוך ילקוט מורשת י""ט מתוך הסדרה ""מכתבי קלרה"" (קלרה גרונולד) קטע על מרטין גרזון. עברית.","1975 Foto aus dem Jalkut Moraschet XIX aus der Serie ""Briefe von Klara"" (Klara Grunwald) Abschnitt über Martin Garzon. Hebräisch.","1975 Photograph from Yalkut Moreshet XIX from the series ""Letters of Klara"" (Klara Grunwald) section about Martin Garzon. Hebrew.",Hebrew,תצלום|Photograph,photography,copy,Martin Garzon,,1975,,
IL-MTFN-001-G-F-0186-003-R0005,IL-MTFN-001-G-F-0186-003,Photographs from Hebrew Books Used in Research,"צילומים מספרים שונים, עברית, ששמשו את יהודית ועדי במחקריה.","Fotografien aus verschiedenen Büchern, Hebräisch, die von Judith und Adi in ihren Forschungen verwendet wurden.","Photographs from various books, Hebrew, used by Judith and Adi in their research.",Hebrew|עברית,תצלום|Photograph,photography,copy,,,,,
IL-MTFN-001-G-F-0186-004-R0002,IL-MTFN-001-G-F-0186-004,Photograph from Clara Grunwald Exhibition Catalog,"2002 צילום, כפי הנראה מתוך קטלוג התערוכה לקלרה גרונולד שנערכה בברלין. התיחסות לפועלה כמורה ומחנכת ברשת בתי הספר מונטסורי.","2002 Fotografie, vermutlich aus dem Ausstellungskatalog für Clara Grunwald, die in Berlin stattfand. Bezug auf ihre Arbeit als Lehrerin und Erzieherin im Montessori-Schulnetzwerk.","2002 Photograph, presumably from the exhibition catalog for Clara Grunwald held in Berlin. Reference to her work as a teacher and educator in the Montessori school network.",Unspecified,תצלום|Photograph,photography,copy,Clara Grunwald,,2002,,
IL-MTFN-001-G-F-0186-004-R0005,IL-MTFN-001-G-F-0186-004,Memorial Plaque for Klara Grunold,תמונה של לוח הזיכרון לקלרה גרונולד בנויינדורף Neuendorf.,Bild der Gedenktafel für Klara Grunold in Neuendorf.,Picture of the memorial plaque for Klara Grunold in Neuendorf.,Unspecified,תצלום|Photograph,photography,original,Klara Grunold,,,,
IL-MTFN-001-G-F-0186-005-R0002,IL-MTFN-001-G-F-0186-005,Photocopies of Martin Garzon's Tent Pictures,"העתקים מצולמים של תמונות מאהלם של מרטין גרזון, רעיתו והילדות.","Fotokopien von Bildern des Zeltes von Martin Garzon, seiner Frau und den Kindern.","Photocopies of pictures from the tent of Martin Garzon, his wife, and the children.",Unspecified,תצלום|Photograph,photography,copy,Martin Garzon,,,,
IL-MTFN-001-G-F-0186-005-R0003,IL-MTFN-001-G-F-0186-005,Pictures of Students and Teachers,תמונות של תלמידים ומורים באהלם.,Bilder von Schülern und Lehrern in ihrem Zelt.,Pictures of students and teachers in their tent.,Unspecified,תצלום|Photograph,photography,original,,,,,
IL-MTFN-001-G-F-0186-005-R0004,IL-MTFN-001-G-F-0186-005,Pictures of Buildings,תמונות של בנינים באהלם.,Bilder von Gebäuden in ihrem Zelt.,Pictures of buildings in their tent.,Unspecified,תצלום|Photograph,photography,original,,,,,
IL-MTFN-001-G-F-0186-005-R0005,IL-MTFN-001-G-F-0186-005,Photos with Explanations,על חלק מהתמונות יש הסברים מאחורי התמונה.,Auf einigen der Fotos gibt es Erklärungen auf der Rückseite des Fotos.,"On some of the photos, there are explanations on the back of the photo.",Unspecified,תצלום|Photograph,photography,original,,,,,
IL-MTFN-001-G-F-0186-005-R0006,IL-MTFN-001-G-F-0186-005,Portrait Photos of Martin Garzon,העתקים של תמונות דיוקן של מרטין גרזון.,Kopien von Porträtfotos von Martin Garzon.,Copies of portrait photos of Martin Garzon.,Unspecified,תצלום|Photograph,photography,copy,Martin Garzon,,,,
IL-MTFN-001-G-F-0186-007-R0008,IL-MTFN-001-G-F-0186-007,"Album from Training in Paderborn, 1939",אלבום מהכשרה בעיר פדרבורן Paderborn ב-1939.,Album von einer Ausbildung in der Stadt Paderborn im Jahr 1939.,Album from a training in the city of Paderborn in 1939.,Unspecified,לא מזוהה,,original,,1939,,,
IL-MTFN-001-G-F-0187-002-R0001,IL-MTFN-001-G-F-0187-002,Photograph of Book Pages on Captain Hermann Rudolf Windmuller,"צילום דפים מתוך ספר בגרמנית; על איש הים קפטן הרמן רודולף וינדמולר; Hermann Rudolf Windmuller, ששרת בצי ההולנדי והגיע לנמל תל;אביב 1937.","Fotografie von Seiten aus einem Buch auf Deutsch; über den Seemann Kapitän Hermann Rudolf Windmüller; Hermann Rudolf Windmuller, der in der niederländischen Marine diente und 1937 den Hafen von Tel Aviv erreichte.","Photograph of pages from a book in German; about the seaman Captain Hermann Rudolf Windmuller; Hermann Rudolf Windmuller, who served in the Dutch navy and arrived at the port of Tel Aviv in 1937.",German,תצלום|Photograph,photography,copy,Hermann Rudolf Windmuller,,,,
IL-MTFN-001-G-F-0187-002-R0002,IL-MTFN-001-G-F-0187-002,Genealogy of the Samson Family in Essen,"צילום פרק מתוך ספר בגרמנית; הגניולוגיה של משפחת זמזון באסן; Genealogie der Famlie Samson in Essen, משפחתה של הסבתא של התורם אלי לבית זמזון Elly Samson.","Fotografie eines Kapitels aus einem Buch auf Deutsch; Die Genealogie der Familie Samson in Essen; Genealogie der Familie Samson in Essen, die Familie der Großmutter des Spenders Elly Samson.","Photograph of a chapter from a book in German; The genealogy of the Samson family in Essen; Genealogy of the Samson family in Essen, the family of the donor's grandmother Elly Samson.",German|גרמנית,תצלום|Photograph,photography,copy,Elly Samson,,,,
IL-MTFN-001-G-F-0187-002-R0003,IL-MTFN-001-G-F-0187-002,"Photographs of ""Zamzon"" Shoe Store in Essen","צילומי תמונות של חנות הנעליים ""זמזון"" ""Samson"" באסן.","Fotos des Schuhgeschäfts ""Zamzon"" ""Samson"" in Essen.","Photographs of the shoe store ""Zamzon"" ""Samson"" in Essen.",Unspecified,תצלום|Photograph,photography,original,,,,,
IL-MTFN-001-G-F-0187-002-R0004,IL-MTFN-001-G-F-0187-002,Windmiller Family Photographs,צילומי תמונות משפחת וינדמילר לדורותיה בגרמניה ובישראל.,Familienfotos der Familie Windmüller über Generationen in Deutschland und Israel.,Photographs of the Windmiller family over generations in Germany and Israel.,Unspecified,תצלום|Photograph,photography,copy,,,,,
IL-MTFN-001-G-F-0187-003-R0001,IL-MTFN-001-G-F-0187-003,Family Album Pages Photographs,צילומים בגודל DIN A4 של עמודי אלבום משפחתי. בגלל גודלן הן שמורות בתיק נפרד; לא במיכל הארכיוני.,Fotografien im DIN A4-Format von Seiten eines Familienalbums. Aufgrund ihrer Größe werden sie in einer separaten Mappe aufbewahrt; nicht im Archivbehälter.,"Photographs in DIN A4 size of family album pages. Due to their size, they are stored in a separate folder; not in the archival container.",Unspecified,תצלום|Photograph,photography,copy,,,,,
IL-MTFN-001-G-F-0187-003-R0002,IL-MTFN-001-G-F-0187-003,Windmiller Family Photo Album Pages,"צילומים של דפי אלבום תמונות של משפחת וינדמילר עם כתוביות מזהות לדמיות וליחסי המשפחה, כתב שמשון וינמילר.","Fotos von Albumseiten der Familie Windmiller mit beschreibenden Untertiteln zu den Personen und Familienverhältnissen, geschrieben von Shimshon Windmiller.","Photographs of album pages of the Windmiller family with identifying captions for the figures and family relations, written by Shimshon Windmiller.",Hebrew|עברית,תצלום|Photograph,photography,original,Shimshon Windmiller,,,,
IL-MTFN-001-G-F-0188-001-R0002,IL-MTFN-001-G-F-0188-001,Photograph of Wall Carpet,תצלום של שטיח הקיר.,Foto des Wandteppichs.,Photograph of the wall carpet.,Unspecified,תצלום|Photograph,photography,original,,,,,
IL-MTFN-001-G-F-0192-001-R0002,IL-MTFN-001-G-F-0192-001,Hugo Haase and Thea Haase Article Photograph,"צילום מאמר בעברית עם הכותרת: הוגו האזה ותיאה האזה; ליכטנשטיין, 2001.","Fotografie eines Artikels auf Hebräisch mit dem Titel: Hugo Haase und Thea Haase; Liechtenstein, 2001.","Photograph of an article in Hebrew with the title: Hugo Haase and Thea Haase; Liechtenstein, 2001.",Hebrew,תצלום|Photograph,photography,copy,,,2001,,
IL-MTFN-001-G-F-0192-001-R0003,IL-MTFN-001-G-F-0192-001,Images of Hugo Haase from Publications,"תמונות, שנגזרו מפירסומים בהם מופיעה תמונתו של הוגו האזה המדינאי/פוליטיקאי הגרמני.","Bilder, die aus Veröffentlichungen ausgeschnitten wurden, in denen das Bild von Hugo Haase, dem deutschen Staatsmann/Politiker, erscheint.","Pictures cut out from publications featuring the image of Hugo Haase, the German statesman/politician.",Unspecified,תצלום|Photograph,photography,other,Hugo Haase,,,,
IL-MTFN-001-G-F-0192-001-R0005,IL-MTFN-001-G-F-0192-001,Photograph of Newspaper Advertisement Announcing Socialist Party Union,"צילום מודעה מהעיתון הגרמני Vorwärts; Berliner Volksblatt, נובמבר 1918, בו מכריזים איחוד שתי המפלגות הסוציאליסטיות בגרמניה והחברים: אברט Ebert, האזה Haase, שיידמן Scheidmann, דיטמן Dittmann, לנדסברג Landsberg, ובארט Barth יכוננו את הממשלה החדשה.","Fotografie einer Anzeige aus der deutschen Zeitung Vorwärts; Berliner Volksblatt, November 1918, in der die Vereinigung der beiden sozialistischen Parteien in Deutschland angekündigt wird und die Mitglieder: Ebert, Haase, Scheidmann, Dittmann, Landsberg und Barth die neue Regierung bilden werden.","Photograph of an advertisement from the German newspaper Vorwärts; Berliner Volksblatt, November 1918, announcing the union of the two socialist parties in Germany and the members: Ebert, Haase, Scheidmann, Dittmann, Landsberg, and Barth will form the new government.",German|גרמנית,תצלום|Photograph,photography,copy,,,1918-11,,
IL-MTFN-001-G-F-0202-001-R0006,IL-MTFN-001-G-F-0202-001,Rain Map of Israel (1859-1938),"מפת ממטרים של ישראל לתקופה: 1859;1938 נערכה ע""י ד""ר ד. אשבל D. Ashbel.","Regenkarte von Israel für den Zeitraum: 1859;1938, erstellt von Dr. D. Ashbel D. Ashbel.","Rain map of Israel for the period: 1859;1938, prepared by Dr. D. Ashbel D. Ashbel.",Hebrew|English,Map,drawing,original,D. Ashbel,,,,
IL-MTFN-001-G-F-0202-001-R0007,IL-MTFN-001-G-F-0202-001,Family and Friends Photos,הרבה תמונות של המשפחה והחברים חלקן מגרמניה וחלקן מישראל. על חלק מהתמונות יש הסברים.,"Viele Fotos von der Familie und Freunden, einige aus Deutschland und einige aus Israel. Auf einigen der Fotos gibt es Erklärungen.","Many photos of family and friends, some from Germany and some from Israel. Some of the photos have explanations.",Unspecified,תצלום|Photograph,photography,original,,,,,
IL-MTFN-001-G-F-0202-001-R0008,IL-MTFN-001-G-F-0202-001,Photograph of Berlin Flower Shop with Anti-Semitic Sign,"בין היתר: תמונה של החנות הפרחים בברלין עם שלט בו כתוב 'לא לקנות אצל יהודים', Wally Seligmann geb. Gerson.","Unter anderem: Ein Bild des Blumenladens in Berlin mit einem Schild, auf dem steht 'Nicht bei Juden kaufen', Wally Seligmann geb. Gerson.","Among other things: A picture of the flower shop in Berlin with a sign saying 'Do not buy from Jews', Wally Seligmann born Gerson.",German,תצלום|Photograph,photography,original,Wally Seligmann,,,,
IL-MTFN-001-G-F-0202-001-R0009,IL-MTFN-001-G-F-0202-001,Family Photos in Palestine,"תמונות משפחה בפלשתינה 1930;1940, 1930;1933.","Familienfotos in Palästina 1930;1940, 1930;1933.","Family photos in Palestine 1930;1940, 1930;1933.",Unspecified,תצלום|Photograph,photography,original,,1930,,,
IL-MTFN-001-G-F-0202-001-R0010,IL-MTFN-001-G-F-0202-001,German Training Eden Photos,תמונות של הכשרה גרמנית עדן Eden.,Bilder der deutschen Ausbildung Eden.,Pictures of German training Eden.,Unspecified,תצלום|Photograph,photography,original,,,,,
IL-MTFN-001-G-F-0202-001-R0011,IL-MTFN-001-G-F-0202-001,"Photos of Mishmar HaEmek and the Carmel, 1930-1940","תמונות 1930;1940 של משמר העמק והכרמל, החיים בפלשתינה; 1922.","Bilder von 1930;1940 von Mishmar HaEmek und dem Karmel, das Leben in Palästina; 1922.","Photos from 1930;1940 of Mishmar HaEmek and the Carmel, life in Palestine; 1922.",Unspecified,תצלום|Photograph,photography,original,,1922,,,
IL-MTFN-001-G-F-0202-001-R0016,IL-MTFN-001-G-F-0202-001,Rain Map of Dr. D. Ashbel for Israel,מפת גשמים של דר. ד. אשבל לארץ ישראל מהתקופה 1859;1939.,Regenkarte von Dr. D. Ashbel für das Land Israel aus der Zeit 1859;1939.,Rain map of Dr. D. Ashbel for the Land of Israel from the period 1859;1939.,Unspecified,Map,,original,Dr. D. Ashbel,,,,
IL-MTFN-001-G-F-0202-004-R0003,IL-MTFN-001-G-F-0202-004,Photograph of an article on Anthroposophy in Israel,צילום מאמר באנגלית על אנטרופוזופיה בישראל.,Fotografie eines Artikels auf Englisch über Anthroposophie in Israel.,Photograph of an article in English about Anthroposophy in Israel.,English,תצלום|Photograph,photography,copy,,,,,
IL-MTFN-001-G-F-0202-006-R0001,IL-MTFN-001-G-F-0202-006,Photograph of German Print on Jewish Agricultural Training Camp,צילום של הדפסה בגרמנית בנושא:; המחנה היהודי לההכשרה חקלאית באחוזת נויינדורף 1939;1943. ראה ממול פרוט הפרקים בגרמנית.,Fotografie eines Drucks auf Deutsch zum Thema: Das jüdische Ausbildungslager für Landwirtschaft auf dem Neundorf-Anwesen 1939;1943. Siehe gegenüber die Kapitelübersicht auf Deutsch.,Photograph of a print in German on the topic: The Jewish agricultural training camp at the Neundorf estate 1939;1943. See opposite for the chapter overview in German.,German|גרמנית,תצלום|Photograph,photography,copy,,,,,
IL-MTFN-001-G-F-0202-009-R0005,IL-MTFN-001-G-F-0202-009,Map of Gut-Winkel,מפה של גוט-וינקל.,Karte von Gut-Winkel.,Map of Gut-Winkel.,Unspecified,מפה|Map,,original,,,,,
IL-MTFN-001-G-F-0202-009-R0006,IL-MTFN-001-G-F-0202-009,Photograph of Work on Martin Garzon and Alfred Selbiger,צילום עבודה בעברית שמסקרת את חייהם ופועלם של מרטין גרזון ואלפרד זלביגר במחנות ההכשרה ובעבודתם עם הנוער היהודי בגרמניה.,"Fotografie einer Arbeit auf Hebräisch, die das Leben und Wirken von Martin Garzon und Alfred Selbiger in den Ausbildungslagern und ihre Arbeit mit der jüdischen Jugend in Deutschland behandelt.",Photograph of a work in Hebrew that covers the lives and activities of Martin Garzon and Alfred Selbiger in the training camps and their work with Jewish youth in Germany.,Hebrew,תצלום|Photograph,photography,copy,,,,,
